0	1	2
/m/029q_y	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/02j9z
/m/02w7gg	/people/ethnicity/people	/m/03jj93
		
/m/03hh89	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/041rx	/people/ethnicity/people	/m/045cq
/m/03ywyk	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/027zz	/people/person/places_lived./people/place_lived/location	/m/02cl1
/m/01yfm8	/people/person/places_lived./people/place_lived/location	/m/059rby
/m/02cx72	/people/person/place_of_birth	/m/059rby
/m/03s9b	/people/person/languages	/m/02h40lc
/m/0436f4	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/041rx	/people/ethnicity/people	/m/04g865
		
/m/03h304l	/people/person/languages	/m/02h40lc
		
/m/03q91d	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03vrp	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01zwy	/people/person/employment_history./business/employment_tenure/company	/m/03ksy
/m/02b25y	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/054kmq	/people/person/nationality	/m/03_3d
/m/053xw6	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/033tf_	/people/ethnicity/people	/m/02cg2v
/m/02lfwp	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/026l37	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01v_pj6	/people/person/place_of_birth	/m/0214m4
/m/02q3bb	/people/person/places_lived./people/place_lived/location	/m/02_286
		
/m/03q95r	/people/person/places_lived./people/place_lived/location	/m/04ykg
/m/04lp8k	/people/person/places_lived./people/place_lived/location	/m/030qb3t
		
		
/m/02g40r	/people/person/place_of_birth	/m/02jx1
/m/01x2tm8	/people/person/religion	/m/03j6c
/m/05j12n	/people/person/nationality	/m/03rk0
/m/01vb403	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/041rx	/people/ethnicity/people	/m/023p29
		
/m/02tq2r	/people/person/place_of_birth	/m/029kpy
/m/04hqbbz	/people/deceased_person/place_of_death	/m/04vmp
		
/m/0261x8t	/people/person/sibling_s./people/sibling_relationship/sibling	/m/026_dq6
		
/m/041rx	/people/ethnicity/people	/m/036dyy
/m/01vz80y	/people/person/places_lived./people/place_lived/location	/m/02_286
		
/m/025p38	/people/person/languages	/m/03k50
		
/m/01vrncs	/people/person/languages	/m/02h40lc
/m/02rgz4	/people/person/nationality	/m/03_3d
/m/02w7gg	/people/ethnicity/people	/m/02465
/m/03f02ct	/people/person/nationality	/m/03rk0
/m/0534v	/people/person/nationality	/m/03_3d
/m/03l26m	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/02_286
/m/04xfb	/people/person/religion	/m/042s9
/m/05j12n	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/041rx	/people/ethnicity/people	/m/01ynzf
/m/03bxsw	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
		
		
		
/m/01vwbts	/people/person/nationality	/m/02jx1
		
/m/0222qb	/people/ethnicity/people	/m/028pzq
/m/03_js	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02ctzb	/people/ethnicity/people	/m/04t2l2
/m/01wk51	/people/person/sibling_s./people/sibling_relationship/sibling	/m/02v60l
/m/02fx3c	/people/person/nationality	/m/02jx1
/m/03vrv9	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/023kzp	/people/person/religion	/m/04pk9
		
/m/03hnd	/people/person/nationality	/m/02jx1
		
/m/041rx	/people/ethnicity/people	/m/03m8lq
/m/03bkbh	/people/ethnicity/people	/m/02184q
/m/02j4sk	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03nyts	/people/person/languages	/m/03_9r
/m/02w7gg	/people/ethnicity/people	/m/040dv
		
/m/05dbf	/people/person/places_lived./people/place_lived/location	/m/05jbn
		
		
		
/m/04jwp	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03wpmd	/people/person/languages	/m/02h40lc
		
/m/01ypsj	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/03wpmd	/people/person/languages	/m/03k50
/m/05jrj4	/people/person/nationality	/m/03rk0
/m/02lk1s	/people/person/place_of_birth	/m/02_286
/m/046mxj	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/022_q8	/people/person/languages	/m/02h40lc
/m/02lk1s	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/025p38	/people/person/places_lived./people/place_lived/location	/m/03p85
		
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/02vzc
		
/m/026v_78	/people/person/place_of_birth	/m/030qb3t
/m/03wpmd	/people/person/nationality	/m/03rk0
/m/025l5	/people/deceased_person/place_of_death	/m/05jbn
/m/02qvhbb	/people/person/languages	/m/03k50
		
		
/m/02ctzb	/people/ethnicity/people	/m/028rk
/m/038b_x	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02t_vx	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/02clgg	/people/person/place_of_birth	/m/02_286
/m/01vsqvs	/people/person/places_lived./people/place_lived/location	/m/02_286
		
		
/m/01vsykc	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03f2_rc	/people/person/languages	/m/02h40lc
/m/02184q	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01v42g	/people/person/nationality	/m/02jx1
/m/02t1dv	/people/person/nationality	/m/03_3d
		
/m/03gvpk	/people/deceased_person/place_of_death	/m/02xry
		
/m/01vsy7t	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/04qdj
/m/03f02ct	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02w7gg	/people/ethnicity/people	/m/02fx3c
/m/0309lm	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01vy_v8	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/042gr4	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/0343h	/people/person/religion	/m/051kv
		
/m/050llt	/people/person/places_lived./people/place_lived/location	/m/049lr
		
/m/02lgfh	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/041rx	/people/ethnicity/people	/m/022_q8
/m/02knxx	/people/cause_of_death/people	/m/03qhyn8
/m/040z9	/people/deceased_person/place_of_death	/m/030qb3t
/m/02y0js	/people/cause_of_death/people	/m/03pm9
/m/02ctyy	/people/person/places_lived./people/place_lived/location	/m/04vmp
		
/m/04k15	/people/person/nationality	/m/0345h
		
/m/037gjc	/people/person/languages	/m/02h40lc
/m/01vrlqd	/people/deceased_person/place_of_death	/m/02_286
/m/01v9724	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01w02sy	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/025_nbr	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/047s_cr	/people/person/nationality	/m/03rk0
/m/02ctzb	/people/ethnicity/people	/m/054fvj
/m/04qr6d	/people/person/nationality	/m/03rk0
/m/03q5dr	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04yywz	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/03gt0c5	/people/person/nationality	/m/02jx1
		
		
		
/m/01vs_v8	/people/person/places_lived./people/place_lived/location	/m/02dtg
/m/03yf5g	/people/person/place_of_birth	/m/0346h
/m/01wyzyl	/people/person/religion	/m/02rxj
/m/04y0hj	/people/person/nationality	/m/03rk0
		
		
/m/033tf_	/people/ethnicity/people	/m/026c1
		
/m/03d1y3	/people/deceased_person/place_of_death	/m/030qb3t
		
/m/02tr7d	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/030znt	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/01xwqn	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02n1p5	/people/person/spouse_s./people/marriage/spouse	/m/02n1gr
		
		
/m/01vswx5	/people/person/places_lived./people/place_lived/location	/m/01xd9
		
/m/02y0js	/people/cause_of_death/people	/m/02qx1m2
		
/m/02mhfy	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03qd_	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02s2ft	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01vv6_6	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/03gh4
/m/034x61	/people/person/languages	/m/02h40lc
/m/02tqkf	/people/person/languages	/m/02h40lc
/m/04g9sq	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/033tf_	/people/ethnicity/people	/m/02t_99
/m/02ctzb	/people/ethnicity/people	/m/04pxcx
/m/02zl4d	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/033tln	/people/person/spouse_s./people/marriage/spouse	/m/02f8lw
/m/048q6x	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/041rx	/people/ethnicity/people	/m/03f1zhf
		
/m/021yzs	/people/person/places_lived./people/place_lived/location	/m/04jpl
/m/02465	/people/person/places_lived./people/place_lived/location	/m/04lh6
/m/02184q	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02j9lm	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02w7gg	/people/ethnicity/people	/m/02l4pj
/m/048z7l	/people/ethnicity/people	/m/02z1yj
/m/040j2_	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02z3zp	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/03jht	/people/person/nationality	/m/0345h
/m/02fb1n	/people/person/place_of_birth	/m/02dtg
/m/027cxsm	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
		
/m/02jtjz	/people/person/place_of_birth	/m/02_286
/m/03zrp	/people/person/place_of_birth	/m/02_286
/m/02h9_l	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/04fcx7	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02z1yj	/people/person/languages	/m/02h40lc
/m/02f2p7	/people/person/languages	/m/02bjrlw
		
/m/02ctzb	/people/ethnicity/people	/m/0347db
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/052p7
/m/01ycbq	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/01vw8mh	/people/person/languages	/m/02h40lc
		
/m/03ts0c	/people/ethnicity/people	/m/04pwg
/m/03_dj	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/048z7l	/people/ethnicity/people	/m/01xcr4
		
		
/m/02hkv5	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/03pp73	/people/person/place_of_birth	/m/02dtg
		
		
/m/03xnq9_	/people/person/languages	/m/02h40lc
/m/01vvpjj	/people/person/places_lived./people/place_lived/location	/m/01xd9
/m/02wyc0	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03mp9s	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/046zh	/people/person/religion	/m/03j6c
/m/0382m4	/people/person/places_lived./people/place_lived/location	/m/05fkf
/m/051_y	/people/cause_of_death/people	/m/01vsl3_
/m/01vzz1c	/people/person/places_lived./people/place_lived/location	/m/04jpl
/m/01zp33	/people/person/place_of_birth	/m/04vmp
		
		
/m/02184q	/people/person/languages	/m/02h40lc
/m/03k48_	/people/person/religion	/m/04pk9
		
/m/01v3s2_	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01x72k	/people/person/places_lived./people/place_lived/location	/m/030qb3t
		
/m/02h761	/people/person/nationality	/m/0345h
		
		
		
		
/m/01wd9lv	/people/person/spouse_s./people/marriage/spouse	/m/05hdf
		
		
/m/04zwtdy	/people/person/nationality	/m/04hqz
		
/m/05hj_k	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/050t68	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02tqkf	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04zqmj	/people/person/place_of_birth	/m/02frhbc
		
/m/0356dp	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/028hc2	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/0235l
		
/m/04_by	/people/person/nationality	/m/02jx1
		
/m/033tf_	/people/ethnicity/people	/m/027r8p
		
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/01z28b
/m/03chx58	/people/person/nationality	/m/03rk0
/m/021r6w	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/03bkbh	/people/ethnicity/people	/m/053xw6
		
		
/m/05h7tk	/people/person/place_of_birth	/m/02_286
		
/m/03n0q5	/people/person/place_of_birth	/m/02_286
/m/033tf_	/people/ethnicity/people	/m/03mstc
/m/02p7xc	/people/person/nationality	/m/02jx1
/m/02h761	/people/person/religion	/m/03_gx
/m/041jlr	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/033wx9	/people/person/places_lived./people/place_lived/location	/m/030qb3t
		
/m/04sry	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/021yc7p	/people/person/place_of_birth	/m/030qb3t
/m/03cp7b3	/people/person/place_of_birth	/m/03h64
/m/0478__m	/people/person/employment_history./business/employment_tenure/company	/m/01trtc
/m/01vv126	/people/person/sibling_s./people/sibling_relationship/sibling	/m/02r3cn
		
/m/03772	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03kts	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0241wg	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01ts_3	/people/person/nationality	/m/03rt9
/m/02wmbg	/people/person/nationality	/m/03rk0
/m/028rk	/people/person/employment_history./business/employment_tenure/company	/m/01w5m
/m/03w9bjf	/people/ethnicity/people	/m/05d7rk
		
/m/02t_w8	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0342vg	/people/person/place_of_birth	/m/03h64
/m/03lmx1	/people/ethnicity/people	/m/04xhwn
/m/023mdt	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02w7gg	/people/ethnicity/people	/m/01vwbts
/m/026sv5l	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/04wvhz	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01yg9y	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04xjp	/people/person/places_lived./people/place_lived/location	/m/056_y
		
/m/03h_0_z	/people/person/languages	/m/02h40lc
/m/02w7gg	/people/ethnicity/people	/m/01tzm9
		
/m/040z9	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
		
/m/02m3sd	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/057hz	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/02_286
		
/m/02q5xsx	/people/person/place_of_birth	/m/030qb3t
		
/m/04xn2m	/people/person/place_of_birth	/m/02_286
		
/m/01vsps	/people/person/places_lived./people/place_lived/location	/m/04jpl
/m/03nb5v	/people/person/places_lived./people/place_lived/location	/m/05fjf
/m/033tf_	/people/ethnicity/languages_spoken	/m/02h40lc
		
/m/041rx	/people/ethnicity/people	/m/030h95
/m/033tf_	/people/ethnicity/people	/m/058s44
		
/m/01vh3r	/people/person/places_lived./people/place_lived/location	/m/04jpl
/m/04z_x4v	/people/deceased_person/place_of_death	/m/030qb3t
/m/03f6fl0	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/034ks	/people/person/employment_history./business/employment_tenure/company	/m/02185j
/m/01trf3	/people/person/places_lived./people/place_lived/location	/m/03pzf
		
/m/0306ds	/people/person/place_of_birth	/m/030qb3t
/m/04glr5h	/people/person/spouse_s./people/marriage/spouse	/m/04gnbv1
		
/m/045zr	/people/person/spouse_s./people/marriage/spouse	/m/02qtywd
/m/02j8nx	/people/person/nationality	/m/02jx1
		
/m/01zp33	/people/person/religion	/m/03j6c
		
		
/m/044mvs	/people/person/places_lived./people/place_lived/location	/m/04jpl
/m/040696	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02p59ry	/people/person/place_of_birth	/m/03h64
/m/04264n	/people/person/place_of_birth	/m/02_286
		
/m/023nlj	/people/person/places_lived./people/place_lived/location	/m/0281s1
/m/033rq	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03f1zdw	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/033jkj	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/03xb2w	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/0457w0	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02mxw0	/people/person/languages	/m/02h40lc
/m/03j367r	/people/person/religion	/m/03j6c
/m/048s0r	/people/person/places_lived./people/place_lived/location	/m/05fjf
/m/04rfq	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03_vx9	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/05cljf	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03m8lq	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/02_286
/m/03d_w3h	/people/person/places_lived./people/place_lived/location	/m/059rby
		
/m/01vswwx	/people/person/nationality	/m/03rt9
/m/02_pft	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02w7gg	/people/ethnicity/people	/m/0219q
/m/01vrnsk	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/04w58
		
/m/043s3	/people/deceased_person/place_of_death	/m/02ly_
/m/03d0ns	/people/person/spouse_s./people/marriage/spouse	/m/022_lg
		
/m/02h761	/people/person/nationality	/m/02jx1
/m/01xndd	/people/person/religion	/m/03_gx
/m/033cw	/people/person/place_of_birth	/m/02_286
/m/02238b	/people/person/spouse_s./people/marriage/spouse	/m/04bs3j
/m/01wk7ql	/people/person/nationality	/m/02jx1
/m/01tzm9	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
		
/m/03kcyd	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/042ly5	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/041rx	/people/ethnicity/people	/m/05gp3x
/m/035rnz	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/030qb3t
		
/m/046rfv	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02vmzp	/people/deceased_person/place_of_death	/m/04vmp
/m/02qnyr7	/people/person/nationality	/m/03rk0
/m/041rx	/people/ethnicity/people	/m/02b29
/m/044ptm	/people/person/religion	/m/03j6c
/m/0488g9	/people/person/places_lived./people/place_lived/location	/m/02_286
		
/m/020hh3	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/03n08b	/people/person/places_lived./people/place_lived/location	/m/04ykg
/m/01wc7p	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02knnd	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01zt10	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
		
		
/m/01w1ywm	/people/deceased_person/place_of_death	/m/02_286
/m/02w7gg	/people/ethnicity/people	/m/01wk7ql
/m/028p0	/people/person/nationality	/m/03rjj
/m/02pv_d	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/01yf85	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/04m_kpx	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/01vw20_	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/05dbf	/people/person/place_of_birth	/m/02hrh0_
/m/033tf_	/people/ethnicity/people	/m/01vwllw
/m/03h_fk5	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/04gfy7	/people/ethnicity/people	/m/0311wg
/m/02jg92	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/035gjq	/people/person/place_of_birth	/m/01z53w
		
		
		
/m/04shbh	/people/person/places_lived./people/place_lived/location	/m/04lh6
/m/032_jg	/people/person/languages	/m/02h40lc
/m/02n9k	/people/person/places_lived./people/place_lived/location	/m/02zp1t
/m/02hy9p	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/03c5bz	/people/person/places_lived./people/place_lived/location	/m/05fkf
		
/m/05jm7	/people/person/nationality	/m/02jx1
/m/03kdl	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04qp06	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/053xw6	/people/person/nationality	/m/03rt9
/m/02sch9	/people/ethnicity/people	/m/04cmrt
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/01z2sn
		
		
/m/022yb4	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02w7gg	/people/ethnicity/people	/m/03gt0c5
/m/03qjlz	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02lg9w	/people/person/place_of_birth	/m/02_286
/m/04gfy7	/people/ethnicity/languages_spoken	/m/055qm
		
/m/01yb09	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01wk3c	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/022_q8	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01wj5hp	/people/person/religion	/m/03j6c
/m/03gkn5	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04mvp8	/people/ethnicity/people	/m/02qy3py
/m/02fbpz	/people/person/religion	/m/03j6c
		
/m/01xsc9	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0265z9l	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/01vxqyl	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/03jxw	/people/person/place_of_birth	/m/02_286
		
/m/04cf09	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/0301yj	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01vh3r	/people/person/nationality	/m/02jx1
/m/050llt	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/01w2v
		
/m/02tf1y	/people/person/sibling_s./people/sibling_relationship/sibling	/m/02mc79
		
		
/m/023kzp	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/025hl8	/people/cause_of_death/people	/m/029b9k
		
		
		
/m/02vsw1	/people/ethnicity/languages_spoken	/m/04306rv
/m/02rf1y	/people/person/places_lived./people/place_lived/location	/m/04jpl
		
/m/02l0xc	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/04fkg4	/people/person/religion	/m/03j6c
		
		
/m/03y_46	/people/person/nationality	/m/02jx1
/m/02y0js	/people/cause_of_death/people	/m/03_lf
/m/031y07	/people/deceased_person/place_of_death	/m/04jpl
		
		
/m/02rn_bj	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02knxx	/people/cause_of_death/people	/m/01y8cr
/m/02wxvtv	/people/person/nationality	/m/03rk0
/m/02q6cv4	/people/person/place_of_birth	/m/030qb3t
		
/m/01vs_v8	/people/person/places_lived./people/place_lived/location	/m/02jx1
/m/02x20c9	/people/person/place_of_birth	/m/04vmp
/m/03359d	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/04xm_	/people/person/place_of_birth	/m/02lbc
		
		
/m/03f0qd7	/people/person/employment_history./business/employment_tenure/company	/m/02nddq
		
/m/03c9pqt	/people/person/employment_history./business/employment_tenure/company	/m/024rgt
/m/04rs03	/people/person/nationality	/m/03rk0
		
		
/m/01vswwx	/people/person/places_lived./people/place_lived/location	/m/02cft
/m/04kj2v	/people/person/nationality	/m/02jx1
/m/03hmr_	/people/person/places_lived./people/place_lived/location	/m/05kkh
/m/02hfp_	/people/person/nationality	/m/02jx1
/m/03fykz	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/049dyj	/people/person/languages	/m/02h40lc
		
/m/027n4zv	/people/person/places_lived./people/place_lived/location	/m/04ykg
		
/m/03chx58	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/028hc2	/people/person/religion	/m/04pk9
		
/m/033tf_	/people/ethnicity/people	/m/038nv6
		
		
		
/m/02bj6k	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03jj93	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/02w7gg	/people/ethnicity/people	/m/05cj4r
/m/045c66	/people/person/places_lived./people/place_lived/location	/m/02cft
		
/m/03pmzt	/people/person/places_lived./people/place_lived/location	/m/02_286
		
/m/05hks	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/041rx	/people/ethnicity/people	/m/04z0g
/m/025rpb0	/people/ethnicity/people	/m/04yj5z
		
/m/0207wx	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
		
/m/03ds83	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/03lmx1	/people/ethnicity/people	/m/05dbf
		
		
/m/033tf_	/people/ethnicity/people	/m/057hz
		
/m/058kqy	/people/person/places_lived./people/place_lived/location	/m/030qb3t
		
/m/02w7gg	/people/ethnicity/people	/m/041c4
/m/02hg53	/people/deceased_person/place_of_death	/m/030qb3t
/m/01zg98	/people/person/spouse_s./people/marriage/spouse	/m/03f2_rc
/m/04p3w	/people/cause_of_death/people	/m/01v3bn
/m/043js	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/03q64h	/people/person/nationality	/m/03_3d
/m/01xndd	/people/person/place_of_birth	/m/02_286
		
/m/03hltjb	/people/person/nationality	/m/02jx1
/m/020fgy	/people/deceased_person/place_of_death	/m/030qb3t
/m/03f4w4	/people/person/nationality	/m/02jx1
		
/m/040wdl	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/01vh3r	/people/person/places_lived./people/place_lived/location	/m/059rby
/m/03_f0	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04bdqk	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02yygk	/people/person/languages	/m/02h40lc
		
		
/m/0432b	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0523v5y	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/048z7l	/people/ethnicity/people	/m/035wq7
/m/01vdrw	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/03n69x	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
		
/m/03cdg	/people/person/nationality	/m/03rt9
/m/02g9z1	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/03w4sh	/people/person/place_of_birth	/m/02s838
/m/02pqgt8	/people/person/nationality	/m/03rjj
/m/020trj	/people/person/places_lived./people/place_lived/location	/m/02xry
/m/03ts0c	/people/ethnicity/people	/m/058vp
		
/m/03y2kr	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01vsl3_	/people/person/places_lived./people/place_lived/location	/m/04lh6
/m/048z7l	/people/ethnicity/people	/m/03rx9
/m/021sv1	/people/person/place_of_birth	/m/02hrh0_
/m/01vsl3_	/people/person/nationality	/m/02jx1
/m/03gm48	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02sjf5	/people/person/places_lived./people/place_lived/location	/m/02_286
