source,relation,target,true_label,score
/m/084x96,/people/person/gender,/m/02zsn,0.0,0.7608628749847413
/m/06151l,/people/person/gender,/m/05zppz,1.0,-0.19831454157829287
/m/0466k4,/people/person/gender,/m/05zppz,1.0,0.8218338787555695
/m/05vzql,/people/person/gender,/m/02zsn,1.0,-0.1809131443500519
/m/0bkf72,/people/person/gender,/m/05zppz,1.0,-0.2102415323257446
/m/051z6rz,/people/person/gender,/m/05zppz,1.0,-0.24461974501609807
/m/03qncl3,/people/person/gender,/m/02zsn,0.0,-0.277610319852829
/m/050z2,/people/person/gender,/m/05zppz,1.0,-0.1741349995136261
/m/0blt6,/people/person/gender,/m/05zppz,1.0,-0.18110707998275755
/m/06t8b,/people/person/gender,/m/02zsn,0.0,0.8127928018569947
/m/08b8vd,/people/person/gender,/m/05zppz,0.0,0.7936707079410553
/m/048_p,/people/person/gender,/m/02zsn,0.0,-0.22933939695358274
/m/0dszr0,/people/person/gender,/m/02zsn,1.0,0.8209089756011962
/m/04z_x4v,/people/person/gender,/m/02zsn,0.0,-0.208932238817215
/m/042fk,/people/person/gender,/m/05zppz,1.0,0.8370992481708527
/m/040db,/people/person/gender,/m/05zppz,1.0,0.8189912378787995
/m/09fqtq,/people/person/gender,/m/05zppz,1.0,-0.19098260402679446
/m/05zdk2,/people/person/gender,/m/02zsn,1.0,0.790422523021698
