0,1,2,3,4
/m/04y0yc,/people/person/nationality,/m/03rk0,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/02b29,1.0,1.0
/m/032nl2,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04r7jc,/people/person/profession,/m/02hv44_,1.0,1.0
/m/02yy_j,/people/person/profession,/m/02jknp,1.0,1.0
/m/033tf_,/people/ethnicity/people,/m/02l0xc,1.0,1.0
/m/03pmty,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02knxx,/people/cause_of_death/people,/m/02t_w8,1.0,1.0
/m/0252fh,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02n1p5,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/04vmp,1.0,1.0
/m/01z0rcq,/people/person/place_of_birth,/m/0281s1,1.0,1.0
/m/01w58n3,/people/person/profession,/m/04gf49c,1.0,1.0
/m/02g5bf,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03q5dr,/people/person/nationality,/m/02jx1,1.0,1.0
/m/01z0lb,/people/person/profession,/m/02hv44_,1.0,1.0
/m/02cpb7,/people/person/places_lived./people/place_lived/location,/m/04jpl,1.0,1.0
/m/03xkps,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/046m59,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03yf5g,/people/person/nationality,/m/0345_,1.0,1.0
/m/01zp33,/people/person/place_of_birth,/m/04vmp,1.0,1.0
/m/01xg_w,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03d6wsd,/people/person/religion,/m/03j6c,1.0,1.0
/m/02hy9p,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/03hnd,/people/person/profession,/m/03jgz,1.0,1.0
/m/05fh2,/people/person/place_of_birth,/m/031y2,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/03fg0r,1.0,1.0
/m/01xhh5,/people/ethnicity/geographic_distribution,/m/05b7q,1.0,1.0
/m/02vsw1,/people/ethnicity/languages_spoken,/m/02bjrlw,1.0,1.0
/m/027_sn,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/02js9p,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/044mz_,/people/person/nationality,/m/02jx1,1.0,1.0
/m/033tf_,/people/ethnicity/people,/m/046zh,1.0,1.0
/m/058s57,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/04pry,1.0,1.0
/m/03ldxq,/people/person/gender,/m/02zsn,1.0,1.0
/m/021yzs,/people/person/nationality,/m/02jx1,1.0,1.0
/m/039bp,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02lyx4,/people/person/places_lived./people/place_lived/location,/m/05fky,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/052p7,1.0,1.0
/m/02w7gg,/people/ethnicity/people,/m/02cllz,1.0,1.0
/m/045w_4,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02w7gg,/people/ethnicity/people,/m/02l4pj,1.0,1.0
/m/01w9ph_,/people/person/profession,/m/02jknp,1.0,1.0
/m/03p01x,/people/person/profession,/m/03gjzk,1.0,1.0
/m/01vsy3q,/people/person/places_lived./people/place_lived/location,/m/04jpl,1.0,1.0
/m/025tdwc,/people/person/nationality,/m/03rk0,1.0,1.0
/m/03nqbvz,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/0234pg,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03rwng,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03v1w7,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02mc79,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/03ft8,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/03f7m4h,1.0,1.0
/m/03xpf_7,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vvb4m,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/032q8q,/people/person/languages,/m/02h40lc,1.0,1.0
/m/03crcpt,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02f2p7,/people/person/languages,/m/02bjrlw,1.0,1.0
/m/02756j,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03k1vm,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03f1r6t,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/02tb17,1.0,1.0
/m/03qmx_f,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/02t_vx,1.0,1.0
/m/02dth1,/people/deceased_person/place_of_death,/m/02_286,1.0,1.0
/m/02xfj0,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/054bt3,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vzxld,/people/person/languages,/m/02h40lc,1.0,1.0
/m/02x7vq,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04zkj5,/people/person/profession,/m/02krf9,1.0,1.0
/m/0285xqh,/people/person/nationality,/m/03rk0,1.0,1.0
/m/03yk8z,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02vwckw,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03csqj4,/people/person/place_of_birth,/m/04ly1,1.0,1.0
/m/04lp8k,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02v406,/people/person/religion,/m/04pk9,1.0,1.0
/m/03w9bjf,/people/ethnicity/people,/m/05d7rk,1.0,1.0
/m/04kwbt,/people/person/profession,/m/02jknp,1.0,1.0
/m/025tdwc,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0522wp,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/039wsf,/people/person/profession,/m/02krf9,1.0,1.0
/m/02rk45,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02_33l,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03qhyn8,/people/person/nationality,/m/03rjj,1.0,1.0
/m/03hnd,/people/person/nationality,/m/02jx1,1.0,1.0
/m/01wj92r,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/05k2s_,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vwyqp,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02whj,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/033tf_,/people/ethnicity/languages_spoken,/m/02h40lc,1.0,1.0
/m/04t2l2,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/044ptm,/people/person/religion,/m/03j6c,1.0,1.0
/m/03s9v,/people/person/employment_history./business/employment_tenure/company,/m/02hcxm,1.0,1.0
/m/0277c3,/people/person/nationality,/m/0345h,1.0,1.0
/m/03b0q4,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03c5bz,/people/person/gender,/m/02zsn,1.0,1.0
/m/03dpqd,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04264n,/people/deceased_person/place_of_death,/m/030qb3t,1.0,1.0
/m/02ctzb,/people/ethnicity/people,/m/038w8,1.0,1.0
/m/033m23,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03f3_p3,/people/person/gender,/m/02zsn,1.0,1.0
/m/02l6dy,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04g4n,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01xwv7,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02w7gg,/people/ethnicity/people,/m/022g44,1.0,1.0
/m/03mz9r,/people/person/place_of_birth,/m/02dtg,1.0,1.0
/m/04tnqn,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/02ch1w,1.0,1.0
/m/03xp8d5,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02jm0n,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/028k57,/people/person/profession,/m/02krf9,1.0,1.0
/m/0227vl,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/03x400,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/044n3h,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02l6dy,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03t8v3,/people/person/nationality,/m/03rk0,1.0,1.0
/m/03_nq,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vvydl,/people/person/profession,/m/047rgpy,1.0,1.0
/m/04zn7g,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03ywyk,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/044mz_,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/034bgm,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/02jxsq,/people/person/religion,/m/03j6c,1.0,1.0
/m/038rzr,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04mg6l,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03q3sy,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/029pnn,/people/person/religion,/m/03_gx,1.0,1.0
/m/030znt,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02jtjz,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03f70xs,/people/person/place_of_birth,/m/04jpl,1.0,1.0
/m/027kmrb,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02p21g,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vrlqd,/people/person/gender,/m/02zsn,1.0,1.0
/m/04n65n,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01vw20h,/people/person/profession,/m/03gjzk,1.0,1.0
/m/01tt43d,/people/person/profession,/m/02jknp,1.0,1.0
/m/02k6hp,/people/cause_of_death/people,/m/02mv9b,1.0,1.0
/m/02xc1w4,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03hfxx,/people/person/nationality,/m/03rk0,1.0,1.0
/m/01tszq,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03d6wsd,/people/person/nationality,/m/03rk0,1.0,1.0
/m/03_gd,/people/person/profession,/m/03sbb,1.0,1.0
/m/01vrnsk,/people/person/nationality,/m/02jx1,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/0430_,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/058kqy,1.0,1.0
/m/0205dx,/people/person/profession,/m/02jknp,1.0,1.0
/m/01v90t,/people/person/profession,/m/02hv44_,1.0,1.0
/m/044kwr,/people/deceased_person/place_of_death,/m/030qb3t,1.0,1.0
/m/01vz0g4,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vh096,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/048lv,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/039crh,/people/person/gender,/m/02zsn,1.0,1.0
/m/02hg53,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/04ykg,1.0,1.0
/m/033rq,/people/person/nationality,/m/03rjj,1.0,1.0
/m/035sc2,/people/person/religion,/m/051kv,1.0,1.0
/m/025ldg,/people/person/gender,/m/02zsn,1.0,1.0
/m/037s5h,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/03rjj,1.0,1.0
/m/05d1dy,/people/person/profession,/m/03gjzk,1.0,1.0
/m/01tv3x2,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02k76g,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/021b_,/people/person/gender,/m/02zsn,1.0,1.0
/m/03j367r,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02kxbx3,/people/person/sibling_s./people/sibling_relationship/sibling,/m/02kxbwx,1.0,1.0
/m/04czx7,/people/ethnicity/languages_spoken,/m/0459q4,1.0,1.0
/m/04cl1,/people/person/languages,/m/02h40lc,1.0,1.0
/m/03gkn5,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/059y0,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02qvhbb,/people/person/places_lived./people/place_lived/location,/m/03rk0,1.0,1.0
/m/02x08c,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01v5h,/people/person/profession,/m/02jknp,1.0,1.0
/m/02z6l5f,/people/person/profession,/m/03gjzk,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/04z542,1.0,1.0
/m/023tp8,/people/person/spouse_s./people/marriage/spouse,/m/01vvb4m,1.0,1.0
/m/04mx7s,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02184q,/people/person/languages,/m/02h40lc,1.0,1.0
/m/03kxp7,/people/person/gender,/m/02zsn,1.0,1.0
/m/05f0r8,/people/deceased_person/place_of_death,/m/030qb3t,1.0,1.0
/m/02xgdv,/people/person/religion,/m/03j6c,1.0,1.0
/m/01yg9y,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02zyq6,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/025b3k,/people/person/places_lived./people/place_lived/location,/m/04ly1,1.0,1.0
/m/03_wtr,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01vsl3_,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/05683cn,/people/person/place_of_birth,/m/030qb3t,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/01z_g6,1.0,1.0
/m/0488g9,/people/person/profession,/m/02krf9,1.0,1.0
/m/02bxjp,/people/person/profession,/m/02jknp,1.0,1.0
/m/035wq7,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/025b3k,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/043js,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/059xvg,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02h0f3,/people/person/profession,/m/02krf9,1.0,1.0
/m/04mhbh,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02v49c,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01wsl7c,/people/person/gender,/m/02zsn,1.0,1.0
/m/01tpl1p,/people/person/gender,/m/02zsn,1.0,1.0
/m/043gj,/people/deceased_person/place_of_death,/m/030qb3t,1.0,1.0
/m/0320jz,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04ch23,/people/person/profession,/m/02hv44_,1.0,1.0
/m/02x08c,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02t_tp,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03v1jf,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04qvl7,/people/person/nationality,/m/02jx1,1.0,1.0
/m/02sj1x,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01ttg5,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01x9_8,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02hh8j,/people/person/profession,/m/02jknp,1.0,1.0
/m/04t969,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/021yw7,/people/person/places_lived./people/place_lived/location,/m/01x73,1.0,1.0
/m/02f8lw,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/04xn2m,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/01vrx35,/people/person/religion,/m/03_gx,1.0,1.0
/m/04d_mtq,/people/person/sibling_s./people/sibling_relationship/sibling,/m/04f7c55,1.0,1.0
/m/03flwk,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02t1cp,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/022_q8,/people/person/profession,/m/02krf9,1.0,1.0
/m/04mlh8,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02w7gg,/people/ethnicity/people,/m/03gt0c5,1.0,1.0
/m/02wycg2,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03b78r,/people/person/profession,/m/02jknp,1.0,1.0
/m/0276g40,/people/person/place_of_birth,/m/04vmp,1.0,1.0
/m/02vkvcz,/people/person/places_lived./people/place_lived/location,/m/04jpl,1.0,1.0
/m/025p38,/people/person/places_lived./people/place_lived/location,/m/02p3my,1.0,1.0
/m/03f5spx,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/049m19,/people/person/place_of_birth,/m/04vmp,1.0,1.0
/m/04s9n,/people/person/nationality,/m/01z215,1.0,1.0
/m/053xw6,/people/person/places_lived./people/place_lived/location,/m/01xd9,1.0,1.0
/m/03f4xvm,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03_bcg,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/031zkw,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02633g,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03j24kf,/people/person/languages,/m/02h40lc,1.0,1.0
/m/01wd9lv,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/04328m,/people/deceased_person/place_of_death,/m/04vmp,1.0,1.0
/m/04wqr,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/028bs1p,/people/person/nationality,/m/03rk0,1.0,1.0
/m/033tf_,/people/ethnicity/people,/m/034g2b,1.0,1.0
/m/01w7nww,/people/person/gender,/m/02zsn,1.0,1.0
/m/03g5_y,/people/person/profession,/m/02krf9,1.0,1.0
/m/05gc0h,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/059j1m,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02rzmzk,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03hzkq,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0350l7,/people/person/gender,/m/02zsn,1.0,1.0
/m/01wgcvn,/people/person/profession,/m/01xr66,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/03gvpk,1.0,1.0
/m/034ls,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/05hj_k,/people/person/profession,/m/03gjzk,1.0,1.0
/m/02y0js,/people/cause_of_death/people,/m/045g4l,1.0,1.0
/m/043tg,/people/person/profession,/m/02p0s5r,1.0,1.0
/m/02jtjz,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/031296,/people/person/gender,/m/02zsn,1.0,1.0
/m/02p8v8,/people/person/profession,/m/021wpb,1.0,1.0
/m/04cf09,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0479b,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/01yk13,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/036dyy,/people/person/profession,/m/02jknp,1.0,1.0
/m/02yxwd,/people/person/nationality,/m/02jx1,1.0,1.0
/m/05b1062,/people/person/nationality,/m/03rk0,1.0,1.0
/m/0320jz,/people/person/places_lived./people/place_lived/location,/m/01x73,1.0,1.0
/m/04yqlk,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/03mcwq3,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02lk1s,/people/person/profession,/m/03gjzk,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/02vg0,1.0,1.0
/m/058kqy,/people/person/profession,/m/02jknp,1.0,1.0
/m/01v_pj6,/people/person/place_of_birth,/m/0214m4,1.0,1.0
/m/01v42g,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03d9wk,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02j490,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03lvyj,/people/person/spouse_s./people/marriage/spouse,/m/02p5hf,1.0,1.0
/m/04bdzg,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/03lgg,/people/person/profession,/m/02dsz,1.0,1.0
/m/041c4,/people/person/profession,/m/02jknp,1.0,1.0
/m/03xb2w,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/01vqrm,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03bnv,/people/person/places_lived./people/place_lived/location,/m/04lh6,1.0,1.0
/m/02_fj,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04fzk,/people/person/gender,/m/02zsn,1.0,1.0
/m/02jq1,/people/person/languages,/m/02h40lc,1.0,1.0
/m/04d_mtq,/people/person/sibling_s./people/sibling_relationship/sibling,/m/04cr6qv,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/03rk0,1.0,1.0
/m/01vsksr,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02t_st,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/025mb_,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/03m3nzf,/people/person/nationality,/m/03rk0,1.0,1.0
/m/01v3vp,/people/person/profession,/m/02krf9,1.0,1.0
/m/01wg982,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03cl8lb,/people/person/gender,/m/02zsn,1.0,1.0
/m/04n_g,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/03f0fnk,/people/person/languages,/m/02h40lc,1.0,1.0
/m/0311wg,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/03f1zhf,/people/person/languages,/m/03_9r,1.0,1.0
/m/02vyw,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04ld94,/people/person/profession,/m/02jknp,1.0,1.0
/m/01vt5c_,/people/person/religion,/m/03j6c,1.0,1.0
/m/03_f0,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/044f7,/people/person/places_lived./people/place_lived/location,/m/04tgp,1.0,1.0
/m/03jldb,/people/person/profession,/m/03gjzk,1.0,1.0
/m/028k57,/people/person/place_of_birth,/m/03pzf,1.0,1.0
/m/04107,/people/deceased_person/place_of_death,/m/02_286,1.0,1.0
/m/01zp33,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/026sv5l,/people/person/nationality,/m/03rk0,1.0,1.0
/m/02pzck,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/05hrq4,/people/person/profession,/m/02krf9,1.0,1.0
/m/03kts,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/022_q8,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02mxbd,/people/person/gender,/m/02zsn,1.0,1.0
/m/03v40v,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01w02sy,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0301yj,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/02wyc0,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/035gjq,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/044mrh,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03tdlh,/people/person/gender,/m/02zsn,1.0,1.0
/m/03y1mlp,/people/person/profession,/m/026sdt1,1.0,1.0
/m/022_q8,/people/person/profession,/m/02jknp,1.0,1.0
/m/044mfr,/people/person/religion,/m/03_gx,1.0,1.0
/m/033wx9,/people/person/gender,/m/02zsn,1.0,1.0
/m/02qy3py,/people/person/profession,/m/02jknp,1.0,1.0
/m/046lt,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/044rv,1.0,1.0
/m/0265z9l,/people/person/languages,/m/055qm,1.0,1.0
/m/02fx3c,/people/person/places_lived./people/place_lived/location,/m/04jpl,1.0,1.0
/m/04n2vgk,/people/person/profession,/m/039v1,1.0,1.0
/m/01vz80y,/people/person/profession,/m/02jknp,1.0,1.0
/m/026gb3v,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04w391,/people/person/profession,/m/02jknp,1.0,1.0
/m/029h45,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02_33l,/people/person/place_of_birth,/m/04f_d,1.0,1.0
/m/033tf_,/people/ethnicity/people,/m/02mjmr,1.0,1.0
/m/04t2l2,/people/person/profession,/m/03gjzk,1.0,1.0
/m/0517bc,/people/person/gender,/m/02zsn,1.0,1.0
/m/02cj_f,/people/deceased_person/place_of_burial,/m/02j7k,1.0,1.0
/m/05jjl,/people/person/profession,/m/025352,1.0,1.0
/m/01wmxfs,/people/person/profession,/m/02krf9,1.0,1.0
/m/04gycf,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03l3jy,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03bkbh,/people/ethnicity/people,/m/02184q,1.0,1.0
/m/023s8,/people/person/places_lived./people/place_lived/location,/m/05fjf,1.0,1.0
/m/02ts3h,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03f0fnk,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vrlqd,/people/person/profession,/m/025352,1.0,1.0
/m/029_l,/people/person/nationality,/m/02jx1,1.0,1.0
/m/028qyn,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/05fly,1.0,1.0
/m/0222qb,/people/ethnicity/people,/m/01twdk,1.0,1.0
/m/01v40wd,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/040db,/people/deceased_person/place_of_death,/m/03902,1.0,1.0
/m/03q5dr,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02g5bf,/people/person/profession,/m/02jknp,1.0,1.0
/m/02jxsq,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0484q,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04s04,/people/person/place_of_birth,/m/02frhbc,1.0,1.0
/m/03hzl42,/people/person/place_of_birth,/m/04jpl,1.0,1.0
/m/05_swj,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/02q4mt,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/023kzp,/people/person/languages,/m/02h40lc,1.0,1.0
/m/04xrx,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/0275_pj,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
